,date,sm_tp1_t,sm_tp2_t,sm_tp3_t,sm_tp4_t,sm_tp5_t,sm_tp6_t,sm_tot_t,confirmed,death,released,tested,negative,critical,i_quarant,i_under_test,i_nw_confirm,i_nw_quarant,i_nw_release,i_nw_test,i_nw_death,i_confirm_id_rto,i_quarant_id_rto,i_test_id_rto,i_test_cnfm_rto,i_confirm_rto,i_fatality_rto,i_release_rto
267,20200924,5880195,252283,287894,266430,379397,309324,7375523,23341,393,20832,2268999,2224876,126,2116,20782,125,-62,182,12100,5,0.005384218,-0.028466483,0.005361339,0.010382005,0.010286915,0.000173204,0.892506748
268,20200925,6375639,251017,290833,261999,381162,329680,7890330,23455,395,20978,2280276,2237246,128,2082,19575,114,-34,146,11277,2,0.00488411,-0.016068053,0.004970033,0.0103751,0.010286036,0.000173225,0.89439352
269,20200926,6314762,141683,177774,154222,251182,281545,7321168,23516,399,21166,2290345,2248321,122,1951,18508,61,-131,188,10069,4,0.002600725,-0.062920269,0.004415694,0.010351095,0.010267449,0.00017421,0.900068039
270,20200927,5570031,64090,105350,65088,86571,234156,6125286,23611,401,21248,2296517,2254028,124,1962,18878,95,11,82,6172,2,0.004039803,0.005638134,0.002694791,0.010366436,0.010281222,0.000174612,0.899919529
271,20200928,6186219,241897,278817,241450,362463,326042,7636888,23661,406,21292,2301303,2259055,120,1963,18587,50,1,44,4786,5,0.002117657,0.000509684,0.002084026,0.010365284,0.010281567,0.000176422,0.899877435
272,20200929,6611309,206309,254688,194719,296362,338176,7901563,23699,407,21470,2313044,2269289,115,1822,20056,38,-141,178,11741,1,0.001606018,-0.071828833,0.005101892,0.010335423,0.010245806,0.000175959,0.905945399
273,20200930,5892739,66229,107120,42304,50986,240716,6400094,23812,413,21590,2322999,2278591,109,1809,20596,113,-13,120,9955,6,0.004768134,-0.007135016,0.004303852,0.010342238,0.010250543,0.000177787,0.906685705
274,20201002,6423193,39980,81947,24198,24160,240976,6834454,23952,416,21733,2333777,2289830,107,1803,19995,140,-6,143,10778,3,0.005879389,-0.00331675,0.004639692,0.010351883,0.010263191,0.000178252,0.907356379
275,20201003,5888013,60592,102515,37235,39045,234692,6362092,24027,420,21787,2339859,2294545,104,1820,21287,75,17,54,6082,4,0.003131263,0.00942873,0.002606076,0.010362844,0.010268567,0.000179498,0.906771549
276,20201004,5020589,53038,103019,50081,45510,218896,5491133,24091,421,21845,2346345,2300138,105,1825,22116,64,5,58,6486,1,0.00266367,0.002747253,0.002771962,0.010365158,0.010267459,0.000179428,0.906770163
277,20201005,5506864,217732,257475,211130,312773,300935,6806909,24164,422,21886,2352378,2305767,107,1856,22447,73,31,41,6033,1,0.003030177,0.016986301,0.002571233,0.010371123,0.010272159,0.000179393,0.905727529
278,20201006,5585401,251913,287020,258947,370781,302524,7056586,24239,422,22083,2365433,2318457,105,1734,22737,75,-122,197,13055,0,0.003103791,-0.065732759,0.005549703,0.010346626,0.010247173,0.000178403,0.911052436
279,20201007,5666836,249109,286636,257119,372660,304124,7136484,24353,425,22334,2378073,2331582,102,1594,22138,114,-140,251,12640,3,0.004703164,-0.080738178,0.005343631,0.010336873,0.010240644,0.000178716,0.917094403
280,20201008,6293189,251940,292572,257737,372843,329814,7798095,24422,427,22463,2388844,2343444,97,1532,20978,69,-62,129,10771,2,0.002833326,-0.038895859,0.004529297,0.010313928,0.010223355,0.000178748,0.919785439
281,20201009,6449186,159679,196737,159465,239633,272251,7476951,24476,428,22569,2400233,2355058,94,1479,20699,54,-53,106,11389,1,0.002211121,-0.0345953,0.004767578,0.010286048,0.010197343,0.000178316,0.922086942
282,20201010,6410422,117290,152403,105553,193511,275813,7254992,24548,430,22624,2404684,2361154,89,1494,18982,72,15,55,4451,2,0.002941657,0.010141988,0.001854403,0.010289634,0.01020841,0.000178818,0.921622943
283,20201011,5851674,56655,102931,55031,60199,243011,6369501,24606,432,22693,2410483,2366574,89,1481,19303,58,-13,69,5799,2,0.002362718,-0.008701473,0.002411543,0.010290317,0.010207913,0.000179217,0.922254735
284,20201012,5842268,235144,276119,234927,351463,314509,7254430,24703,433,22729,2415610,2371715,87,1541,19192,97,60,36,5127,1,0.003942128,0.040513167,0.00212696,0.010308302,0.010226402,0.000179251,0.920090677
285,20201013,5760413,252008,288849,262573,379298,308607,7251748,24794,434,22863,2428760,2383842,91,1497,20124,91,-44,134,13150,1,0.003683763,-0.028552888,0.00544376,0.010293793,0.010208501,0.000178692,0.922118254
286,20201014,5768408,246122,285932,254045,378066,308495,7241068,24878,438,23030,2441443,2398169,85,1410,18396,84,-87,167,12683,4,0.003387916,-0.058116232,0.005222006,0.010267238,0.010189875,0.000179402,0.925717501
287,20201015,5857101,243840,286380,251874,385114,311025,7335334,24988,439,23082,2450739,2407489,82,1467,18262,110,57,52,9296,1,0.004421577,0.040425532,0.003807584,0.010272656,0.010196108,0.00017913,0.923723387
288,20201016,6420309,241299,286209,248411,366447,329543,7892218,25035,441,23180,2459426,2417036,85,1414,17355,47,-53,98,8687,2,0.001880903,-0.036128153,0.003544645,0.010251545,0.010179204,0.00017931,0.925903735
289,20201017,6862887,130374,173829,129463,213305,298753,7808611,25108,443,23258,2468527,2426101,84,1407,17318,73,-7,78,9101,2,0.002915918,-0.004950495,0.003700457,0.010243109,0.010171248,0.000179459,0.926318305
290,20201018,6314162,59326,108556,54212,61135,258835,6856226,25199,444,23312,2474529,2431549,77,1443,17781,91,36,54,6002,1,0.003624343,0.025586354,0.00243141,0.010257055,0.010183352,0.000179428,0.925116076
291,20201019,5913124,232194,272070,228393,354240,315819,7315840,25275,444,23368,2479226,2437188,78,1463,16763,76,20,56,4697,0,0.003015993,0.013860014,0.001898139,0.010264114,0.010194714,0.000179088,0.924549951
292,20201020,5815341,248621,286775,256220,376336,308710,7292003,25333,447,23466,2491311,2446599,71,1420,19379,58,-43,98,12085,3,0.002294758,-0.029391661,0.004874505,0.010248259,0.010168542,0.000179424,0.926301662
293,20201021,5760063,242683,282205,250622,373799,306716,7216088,25424,450,23584,2503491,2458574,70,1390,19493,91,-30,118,12180,3,0.003592153,-0.021126761,0.004888992,0.010235113,0.010155419,0.000179749,0.927627439
294,20201022,5837394,240761,281644,243810,366604,308726,7278939,25543,453,23647,2515325,2469969,62,1443,19813,119,53,63,11834,3,0.004680617,0.038129496,0.004726999,0.010235575,0.01015495,0.000180096,0.925772227
295,20201023,6501865,239122,285455,238567,362151,330803,7957963,25698,455,23717,2528621,2482493,62,1526,20430,155,83,70,13296,2,0.006068199,0.057519058,0.005285997,0.010245631,0.010162852,0.00017994,0.922912289
296,20201024,6986450,129921,172308,126056,218169,297909,7930813,25775,457,23834,2540679,2493016,60,1484,21888,77,-42,117,12058,2,0.002996342,-0.027522936,0.004768607,0.010233084,0.010144926,0.000179873,0.924694471
297,20201025,6548124,60470,108583,51561,59802,263881,7092421,25836,457,23869,2546146,2498628,53,1510,21682,61,26,35,5467,0,0.002366634,0.017520216,0.002151787,0.010234252,0.010147101,0.000179487,0.923865924
298,20201026,5969371,230739,274582,228727,355795,315714,7374928,25955,457,23905,2552264,2505546,53,1593,20763,119,83,36,6118,0,0.004605976,0.054966887,0.002402847,0.01025281,0.010169403,0.000179057,0.921017145
299,20201027,5836039,246486,287466,256216,377104,310060,7313371,26043,460,23981,2567587,2518541,52,1602,23003,88,9,76,15323,3,0.003390484,0.005649718,0.006003689,0.010234679,0.010142986,0.000179157,0.920823254
300,20201028,5842725,242381,284906,253230,371063,309156,7303461,26146,461,24073,2582960,2533910,52,1612,22904,103,10,92,15373,1,0.003954998,0.006242197,0.005987334,0.010213058,0.010122495,0.000178477,0.92071445
301,20201029,5908035,242182,286824,250245,367814,311253,7366353,26271,462,24168,2597978,2545559,53,1641,26148,125,29,95,15018,1,0.004780846,0.017990074,0.00581426,0.010214905,0.010112095,0.000177831,0.919949754
302,20201030,6543278,236971,285733,239406,353750,333637,7992775,26385,463,24227,2612231,2559473,51,1695,26373,114,54,59,14253,1,0.004339386,0.032906764,0.00548619,0.010203577,0.010100562,0.000177243,0.918211105
303,20201031,7142564,129504,175103,125580,207156,302843,8082750,26511,464,24311,2624492,2572303,54,1736,25678,126,41,84,12261,1,0.004775441,0.024188791,0.004693689,0.010201192,0.010101383,0.000176796,0.917015578
304,20201101,6012537,57119,109917,50848,52917,243510,6526848,26635,466,24357,2630630,2579157,51,1812,24838,124,76,46,6138,2,0.004677304,0.043778802,0.002338738,0.010221461,0.010124951,0.000177144,0.914473437
305,20201102,5839586,228909,270868,221508,327606,311976,7200453,26732,468,24395,2636650,2584394,49,1869,25524,97,57,38,6020,2,0.003641825,0.031456954,0.002288425,0.010237729,0.010138623,0.000177498,0.912576687
306,20201103,5704479,246972,289016,256177,362768,304482,7163894,26807,472,24510,2649859,2597237,52,1825,25815,75,-44,115,13209,4,0.002805626,-0.023542001,0.005009766,0.010215911,0.010116387,0.000178123,0.914313426
307,20201104,5713483,242658,284992,245394,356509,304837,7147873,26924,474,24616,2662259,2611080,53,1834,24255,117,9,106,12400,2,0.004364532,0.004931507,0.004679494,0.010206201,0.010113216,0.000178044,0.914277225
308,20201105,5843582,244939,287929,245335,357516,307158,7286459,27049,475,24735,2673705,2621594,51,1839,25062,125,5,119,11446,1,0.004642698,0.002726281,0.004299356,0.010212399,0.010116673,0.000177656,0.914451551
309,20201106,6474695,239166,289380,239657,351387,328479,7922764,27194,476,24821,2686313,2633490,50,1897,25629,145,58,86,12608,1,0.005360642,0.03153888,0.004715554,0.01022068,0.010123169,0.000177195,0.912738104
310,20201107,7020164,126826,176252,120253,194928,297669,7936092,27283,477,24910,2697248,2643748,53,1896,26217,89,-1,89,10935,1,0.003272781,-0.000527148,0.004070635,0.010214408,0.010115125,0.000176847,0.913022761
311,20201108,6477146,58408,113466,52670,57646,260439,7019775,27426,478,24968,2702879,2649805,58,1980,25648,143,84,58,5631,1,0.005241359,0.044303797,0.002087683,0.010244166,0.010146958,0.000176848,0.910377015
312,20201109,5872106,228660,275117,228337,341904,312365,7258489,27552,480,25029,2709198,2655844,57,2043,25802,126,63,61,6319,2,0.004594181,0.031818182,0.002337878,0.010267586,0.010169799,0.000177174,0.9084277
313,20201110,5737569,244037,289496,258045,369395,306582,7205124,27652,485,25160,2723959,2668452,54,2007,27855,100,-36,131,14761,5,0.003629501,-0.017621145,0.005448476,0.010256281,0.010151401,0.00017805,0.909879936
314,20201111,5834450,239435,285916,249012,366587,310272,7285672,27797,487,25266,2736532,2680047,49,2044,28688,145,37,106,12573,2,0.005243744,0.018435476,0.004615708,0.010265362,0.010157747,0.000177962,0.908947009
315,20201112,5920728,241352,288540,247524,365970,309410,7373524,27940,487,25404,2749770,2692546,53,2049,29284,143,5,138,13238,0,0.00514444,0.002446184,0.00483751,0.010270224,0.01016085,0.000177106,0.909234073
316,20201113,6561501,238419,290518,243122,356531,331283,8021374,28131,488,25537,2761409,2703159,50,2106,30119,191,57,133,11639,1,0.006836077,0.027818448,0.004232718,0.010299529,0.010187191,0.000176721,0.907788561
317,20201114,6981484,127059,175838,126385,210173,295396,7916335,28336,492,25636,2777287,2714259,54,2208,34692,205,102,99,15878,4,0.007287334,0.048433048,0.005749963,0.010331821,0.010202763,0.000177151,0.90471485
318,20201115,6458665,60549,117762,56356,60960,262472,7016764,28544,493,25691,2786876,2721954,56,2360,36378,208,152,55,9589,1,0.007340486,0.06884058,0.00345265,0.010377757,0.010242293,0.000176901,0.900049047
319,20201116,5889116,229654,276021,230251,352336,311678,7289056,28766,494,25759,2797688,2730608,55,2513,38314,222,153,68,10812,1,0.007777466,0.064830508,0.003879613,0.010424828,0.010282061,0.000176574,0.895466871
320,20201117,5696785,246035,288943,260061,371752,306002,7169578,28996,494,25860,2815753,2745555,60,2642,41202,230,129,101,18065,0,0.00799555,0.051333068,0.006457117,0.0104507,0.010297778,0.000175442,0.891847151
321,20201118,5581020,229412,278214,237452,350889,300746,6977733,29281,496,25973,2834332,2762363,67,2812,42688,285,170,113,18579,2,0.009828942,0.064345193,0.006598235,0.010488802,0.010330829,0.000174997,0.887025716
322,20201119,5182195,201579,255175,207256,302426,280733,6429364,29606,498,26098,2853795,2778664,79,3010,45525,325,198,125,19463,2,0.011099348,0.070412518,0.006866874,0.010542434,0.010374256,0.000174504,0.881510505
323,20201120,6406527,237049,284180,234194,340553,328070,7830573,29954,501,26263,2873380,2795283,84,3190,48143,348,180,165,19585,3,0.011754374,0.059800664,0.006862791,0.010602296,0.010424657,0.000174359,0.876777726
324,20201121,6594011,125789,169669,119360,195350,286558,7490737,30340,503,26365,2896683,2814998,86,3472,51345,386,282,102,23303,2,0.012886426,0.088401254,0.008109961,0.010663057,0.010474049,0.000173647,0.868984838
325,20201122,5642238,54222,103593,50809,51801,236430,6139093,30670,505,26466,2908827,2824128,87,3699,54029,330,227,101,12144,2,0.01087673,0.065380184,0.004192381,0.010743317,0.010543769,0.000173609,0.862927943
326,20201123,5739815,228127,270910,229028,345359,306789,7120028,30941,509,26539,2922072,2834676,79,3893,56455,271,194,73,13245,4,0.008835996,0.052446607,0.004553382,0.010797326,0.010588719,0.000174191,0.857729227
327,20201124,5553384,244192,284951,257860,373377,301001,7014765,31290,510,26722,2946336,2857277,79,4058,57769,349,165,183,24264,1,0.011279532,0.042383766,0.008303697,0.010832361,0.01061997,0.000173096,0.854010866
328,20201125,5589571,239126,279937,252086,374705,301392,7036817,31672,513,26825,2966342,2878832,81,4334,55838,382,276,103,20006,3,0.012208373,0.0680138,0.006790128,0.010881964,0.010677124,0.00017294,0.846962617
329,20201126,5615460,238940,279713,249919,374538,300809,7059379,32253,515,26950,2987981,2900367,78,4788,55361,581,454,125,21639,2,0.018344279,0.104753115,0.007294843,0.010998015,0.010794245,0.000172357,0.835581186
330,20201127,6178252,237122,279550,247620,368534,319167,7630245,32808,516,27103,3009499,2920054,77,5189,56637,555,401,153,21518,1,0.017207702,0.083751044,0.007201518,0.011110577,0.010901482,0.000171457,0.826109485
331,20201128,5948076,125466,163076,129973,220086,264057,6850734,33311,522,27349,3031940,2939835,78,5440,58794,503,251,246,22441,6,0.015331626,0.048371555,0.007456723,0.011203957,0.010986695,0.000172167,0.821020083
332,20201129,5304584,58920,102973,56422,64297,224934,5812130,33761,523,27542,3046908,2950318,76,5696,62829,450,256,193,14968,1,0.013509051,0.047058824,0.004936773,0.011313709,0.011080413,0.000171649,0.815793371
333,20201130,5495128,223891,268098,226288,344058,299400,6856863,34199,526,27625,3061170,2963606,76,6048,63365,438,352,83,14262,3,0.012973549,0.061797753,0.004680811,0.011408014,0.011171872,0.00017183,0.807772157
334,20201201,5241030,238558,276926,252887,357908,286214,6653523,34650,526,27885,3083995,2984453,97,6239,64892,451,191,260,22825,0,0.01318752,0.031580688,0.007456299,0.011476919,0.011235427,0.000170558,0.804761905
335,20201202,5320097,235216,274147,248955,359962,289535,6727912,35161,526,28065,3106968,3006653,101,6570,65154,511,331,180,22973,0,0.014747475,0.053053374,0.007449104,0.011559221,0.011316821,0.000169297,0.79818549
336,20201203,5402771,234691,275836,242209,354895,290453,6800855,35694,529,28352,3131877,3030395,117,6813,65788,533,243,287,24909,3,0.015158841,0.036986301,0.008017141,0.011641541,0.011396999,0.000168908,0.794307166
337,20201204,6006954,235740,280761,241969,353834,313785,7433043,36323,536,28611,3157401,3057061,116,7176,64017,629,363,259,25524,7,0.017622009,0.053280493,0.008149745,0.011742157,0.011504082,0.00016976,0.787682735
338,20201205,5853500,124646,162596,121251,203069,259933,6724995,36906,540,28917,3180487,3077314,121,7449,66267,583,273,306,23086,4,0.016050436,0.038043478,0.00731171,0.011850801,0.011603883,0.000169785,0.783531133
339,20201206,5188634,57157,102658,53098,57199,220619,5679365,37537,545,29128,3194858,3089605,125,7864,67716,631,415,211,14371,5,0.017097491,0.055712176,0.00451849,0.012003612,0.011749192,0.000170587,0.775981032
340,20201207,5468088,223472,264651,225572,343147,297104,6822034,38152,549,29301,3209367,3103205,126,8302,68010,615,438,173,14509,4,0.016383835,0.055696846,0.00454136,0.01214507,0.011887702,0.000171062,0.76800692
341,20201208,5275467,235956,278591,251687,367646,285614,6694961,38739,552,29650,3221315,3111302,134,8537,71274,587,235,349,11948,3,0.015385825,0.028306432,0.003722853,0.012297935,0.012025834,0.000171359,0.765378559
342,20201209,5320132,232854,271687,245982,363868,288648,6723171,39409,556,30177,3253219,3138730,149,8676,75080,670,139,527,31904,4,0.017295232,0.016282066,0.00990403,0.012400024,0.012113848,0.000170908,0.765738791
343,20201210,5387017,234693,274688,245351,362789,290303,6794841,40089,564,30637,3277946,3165093,172,8888,72764,680,212,460,24727,8,0.017254942,0.024435224,0.007600779,0.012507558,0.012229915,0.000172059,0.7642246
344,20201211,5990160,234119,275310,238516,354374,313662,7406141,40778,572,31157,3311211,3192745,169,9049,77688,689,161,520,33265,8,0.017186759,0.018114311,0.010148123,0.012611013,0.012315132,0.000172746,0.764063956
345,20201212,5754883,123742,159987,129809,220234,257370,6646025,41728,578,31493,3349862,3221392,179,9657,86742,950,608,336,38651,6,0.023296876,0.067189745,0.011672769,0.012787761,0.012456633,0.000172544,0.754721051
346,20201213,4429723,53889,95645,55234,55591,187532,4877614,42758,580,31814,3374593,3241706,179,10364,90129,1030,707,321,24731,2,0.024683666,0.073211142,0.007382692,0.013018258,0.012670565,0.000171873,0.744047897
347,20201214,5147860,216856,260947,213380,332163,280988,6452194,43476,587,32102,3397037,3264314,185,10787,89247,718,423,288,22444,7,0.016792179,0.040814357,0.006650876,0.013143519,0.012798212,0.000172798,0.738384396
348,20201215,5010621,231058,270602,236696,350079,278589,6377645,44356,600,32559,3441218,3303389,205,11197,93473,880,410,457,44181,13,0.020241053,0.038008714,0.013005746,0.013249516,0.012889622,0.000174357,0.734038236
349,20201216,5059843,226470,267896,232249,346199,280342,6412999,45434,612,32947,3488767,3348549,226,11875,94784,1078,678,388,47549,12,0.024303364,0.060551934,0.013817491,0.013386632,0.013022939,0.00017542,0.725161773
350,20201217,5196021,229776,271712,240095,353479,284428,6575511,46448,634,33610,3538838,3393132,242,12204,99258,1014,329,663,50071,22,0.022318088,0.027705263,0.014352062,0.013503974,0.013125212,0.000179155,0.723604891
351,20201218,5685074,230380,271859,237571,351780,296663,7073327,47512,645,33982,3589795,3431665,246,12885,110618,1064,681,372,50957,11,0.022907337,0.055801377,0.014399359,0.013656103,0.013235296,0.000179676,0.715229837
352,20201219,5208566,122284,157117,122477,201027,237529,6049000,48557,659,34334,3646245,3471455,275,13564,126233,1045,679,352,56450,14,0.021994444,0.052696934,0.015725132,0.013794555,0.013316988,0.000180734,0.707086517
353,20201220,4391717,55712,99213,54642,57376,191433,4850093,49654,674,34722,3683092,3493963,278,14258,139475,1097,694,388,36847,15,0.022592005,0.051164848,0.010105465,0.014012237,0.013481607,0.000182998,0.699279011
354,20201221,5354118,222985,263168,224766,345555,292664,6703256,50578,698,35155,3713857,3516841,274,14725,146438,924,467,433,30765,24,0.018608773,0.032753542,0.008353036,0.014177757,0.013618726,0.000187945,0.695065048
355,20201222,5240879,240351,278200,259315,372269,284847,6675861,51444,722,35928,3772426,3569853,281,14794,151129,866,69,773,58569,24,0.017122069,0.004685908,0.015770397,0.01420596,0.013636848,0.000191389,0.698390483
356,20201223,5350465,240059,276873,257489,374231,289021,6788138,52534,739,36726,3826566,3620923,284,15069,153109,1090,275,798,54140,17,0.021188088,0.018588617,0.014351507,0.01430097,0.013728758,0.000193124,0.699090113
357,20201224,5807736,233359,275934,243282,361393,308390,7230094,53519,756,37425,3882206,3678154,291,15338,150533,985,269,699,55640,17,0.018749762,0.017851218,0.014540452,0.014341825,0.013785719,0.000194735,0.699284366
358,20201225,4528026,116853,147996,114858,185446,199322,5292501,54759,773,38048,3939352,3727804,311,15938,156789,1240,600,623,57146,17,0.023169342,0.039118529,0.014719981,0.014476692,0.01390051,0.000196225,0.694826421
359,20201226,4790910,103861,133213,94967,176741,213372,5513064,55890,793,38532,3969409,3756507,299,16565,157012,1131,627,484,30057,20,0.020654139,0.039339942,0.007629935,0.014660068,0.014080182,0.000199778,0.689425658
360,20201227,4196367,50497,89742,51206,54417,183224,4625453,56860,808,39040,4006406,3782570,293,17012,166976,970,447,508,36997,15,0.01735552,0.026984606,0.009320531,0.01480949,0.014192271,0.000201677,0.686598663
361,20201228,5303435,217877,259324,224009,338014,286004,6628663,57666,819,39268,4038300,3810756,295,17579,169878,806,567,228,31894,11,0.014175167,0.033329415,0.007960751,0.014906853,0.014279771,0.000202808,0.680955849
362,20201229,5186948,232722,268604,256669,365254,280542,6590739,58710,859,40703,4098172,3868500,330,17148,170962,1044,-431,1435,59872,40,0.018104256,-0.024517891,0.014826041,0.014949544,0.014325899,0.000209606,0.693289048
363,20201230,4952545,216766,254121,228186,323998,268829,6244445,59760,879,41435,4159515,3927984,332,17446,171771,1050,298,732,61343,20,0.017884517,0.01737812,0.014968381,0.014985917,0.01436706,0.000211323,0.69335676
364,20201231,5513627,180714,220824,174898,249639,288471,6628173,60727,900,42271,4213873,3982808,344,17556,170338,967,110,836,54358,21,0.016181392,0.00630517,0.013068351,0.015018295,0.014411208,0.00021358,0.696082467
365,20210101,4184529,72636,103120,62611,52430,171247,4646573,61754,917,42953,4269309,4030628,354,17884,176927,1027,328,682,55436,17,0.016911753,0.018683071,0.013155593,0.015089989,0.014464636,0.000214789,0.695550086
366,20210102,4564549,86371,114767,65675,82325,194984,5108671,62574,942,43578,4302791,4060830,361,18054,179387,820,170,625,33482,25,0.013278492,0.009505703,0.007842487,0.015175326,0.014542654,0.000218928,0.696423435
367,20210103,4134736,47856,90733,51243,45398,180879,4550845,63231,962,44507,4340831,4091128,355,17762,186472,657,-292,929,38040,20,0.010499569,-0.016173701,0.008840773,0.015220399,0.014566566,0.000221617,0.703879426
368,20210104,4941054,208683,247803,212135,310044,277443,6197162,64251,981,45240,4376601,4121618,351,18030,190732,1020,268,733,35770,19,0.016131328,0.015088391,0.008240358,0.015349501,0.014680571,0.000224147,0.704113555
369,20210105,4873901,229160,266918,249459,350472,273223,6243133,64965,1007,46172,4439353,4180637,386,17786,193751,714,-244,932,62752,26,0.011112668,-0.013533001,0.014338067,0.015301717,0.014633889,0.000226835,0.710721158
370,20210106,4761313,220229,259656,238207,341304,265652,6086361,65803,1027,46995,4504859,4246974,411,17781,192082,838,-5,823,65506,20,0.012899253,-0.00028112,0.014755754,0.015257687,0.014607116,0.000227976,0.714177165
371,20210107,3781324,200741,243241,214781,274470,197524,4912081,66672,1046,47649,4569802,4311368,400,17977,191762,869,196,654,64943,19,0.013206085,0.011023002,0.014416211,0.015228732,0.014589691,0.000228894,0.714677826
372,20210108,4670470,204080,245756,199661,280626,249435,5850028,67346,1081,48369,4629998,4372200,404,17896,190452,674,-81,720,60196,35,0.010109191,-0.004505757,0.013172562,0.015169569,0.014545579,0.000233477,0.718216375
373,20210109,4276543,110305,141073,103834,161576,200576,4993907,67987,1100,49324,4689610,4435700,409,17563,185923,641,-333,955,59612,19,0.009518011,-0.01860751,0.012875168,0.015095854,0.014497368,0.000234561,0.725491638
374,20210110,3701044,46697,84852,46656,48675,163812,4091736,68644,1125,50409,4723457,4463359,401,17110,191454,657,-453,1085,33847,25,0.009663612,-0.02579286,0.007217445,0.015146504,0.014532576,0.000238173,0.734354059
375,20210111,4955795,210075,251863,213616,310360,275965,6217674,69095,1140,52552,4751679,4492821,395,15403,189763,451,-1707,2143,28222,15,0.00657013,-0.099766219,0.005974861,0.015146048,0.014541176,0.000239915,0.760576019
376,20210112,4807955,224031,264875,246581,335857,262409,6141708,69632,1165,53569,4814079,4557677,390,14898,186770,537,-505,1017,62400,25,0.007771908,-0.032785821,0.0131322,0.015048055,0.014464241,0.000241999,0.769315832
377,20210113,4905459,220581,261588,239722,336277,266447,6230074,70193,1185,54636,4872306,4619199,374,14372,182914,561,-526,1067,58227,20,0.008056641,-0.035306753,0.012095148,0.014968465,0.014406525,0.000243211,0.778368213
378,20210114,5229520,226449,267288,241396,348939,281993,6595585,70717,1195,55772,4925353,4684894,380,13750,169742,524,-622,1136,53047,10,0.007465132,-0.043278597,0.010887452,0.014870224,0.014357753,0.000242622,0.788664678
379,20210115,5691220,225579,267280,238634,344124,300449,7067286,71229,1217,56536,4978068,4744516,374,13476,162323,512,-274,764,52715,22,0.007240126,-0.019927273,0.010702786,0.014790858,0.014308563,0.000244472,0.793721658
380,20210116,5361269,118509,150982,119253,189863,243389,6183265,71809,1236,57554,5032264,4804816,360,13019,155639,580,-457,1018,54196,19,0.008142751,-0.03391214,0.010886955,0.014725143,0.01426972,0.000245615,0.801487279
381,20210117,4456219,52248,92313,55235,54063,192101,4902179,72329,1249,58253,5061284,4829570,352,12827,159385,520,-192,699,29020,13,0.007241432,-0.014747676,0.005766788,0.014755302,0.014290642,0.000246775,0.805389263
382,20210118,4395456,198707,243790,211440,294767,239901,5584061,72718,1264,58723,5087214,4856461,343,12731,158035,389,-96,470,25930,15,0.005378202,-0.007484213,0.005123206,0.014752558,0.014294268,0.000248466,0.807544212
383,20210119,4940937,223253,265215,235904,334227,271556,6271092,73104,1283,59468,5140320,4912871,335,12353,154345,386,-378,745,53106,19,0.005308177,-0.029691305,0.010439113,0.014661927,0.014221683,0.000249595,0.813471219
384,20210120,5259050,226696,267444,245167,351107,286523,6635987,73508,1300,60180,5192124,4970475,323,12028,148141,404,-325,712,51804,17,0.005526373,-0.026309399,0.010077972,0.014573404,0.014157597,0.000250379,0.818686401
385,20210121,5187133,222113,267228,239171,347180,280832,6543657,73908,1316,60846,5237603,5022625,317,11746,141070,400,-282,666,45479,16,0.005441585,-0.023445294,0.008759228,0.014501623,0.014111035,0.00025126,0.823266764
386,20210122,5636344,218521,261866,228998,324291,299327,6969347,74254,1328,61415,5282221,5074835,299,11511,133132,346,-235,569,44618,12,0.004681496,-0.020006811,0.008518782,0.014420803,0.014057344,0.000251409,0.82709349
387,20210123,5293022,113297,144493,112207,181274,242120,6086413,74685,1337,62044,5329705,5118391,297,11304,136629,431,-207,629,47484,9,0.005804401,-0.017982799,0.0089894,0.01438165,0.014012971,0.000250858,0.830742452
388,20210124,4774976,48668,86790,47766,49009,203352,5210561,75077,1349,62530,5354347,5143505,282,11198,135765,392,-106,486,24642,12,0.005248711,-0.009377212,0.00462352,0.014386475,0.014021691,0.000251945,0.832878245
389,20210125,5406112,217847,258093,224281,331426,296012,6733771,75514,1360,62956,5376084,5166021,275,11198,134549,437,0,426,21737,11,0.005820691,0.0,0.004059692,0.014406848,0.014046284,0.000252972,0.833699711
390,20210126,5021414,216825,262234,237051,328221,279222,6344967,75863,1371,64793,5422761,5208274,270,9699,138624,349,-1499,1837,46677,11,0.00462166,-0.13386319,0.008682342,0.014356744,0.013989737,0.000252823,0.854079064
391,20210127,5380720,229667,267729,244670,335456,292923,6751165,76422,1378,65478,5469245,5254396,270,9566,138427,559,-133,685,46484,7,0.007368546,-0.013712754,0.008572017,0.014335886,0.013973044,0.000251954,0.856795164
392,20210128,4848520,219300,262940,240453,332175,259462,6162850,76919,1386,66016,5522187,5305844,251,9517,139424,497,-49,538,52942,8,0.006503363,-0.005122308,0.009679947,0.014289873,0.013929083,0.000250988,0.858253487
393,20210129,5451850,217198,259617,221304,313986,292304,6756259,77388,1399,66503,5569262,5349121,239,9486,142753,469,-31,487,47075,13,0.006097323,-0.003257329,0.008524702,0.014261102,0.013895557,0.0002512,0.859345118
394,20210130,5348761,119841,153128,126951,197613,239802,6186096,77844,1414,67121,5616528,5392889,231,9309,145795,456,-177,618,47266,15,0.005892386,-0.018659077,0.008486941,0.014229172,0.013859808,0.000251757,0.862250141
